route_id,route_name,segment_no,segment_id,distance_km,base_speed_kmph,road_class,timestamp,month,slope_mean,slope_max,elevation_change,historical_landslide_count_1km,historical_landslide_count_5km,days_since_nearest_landslide,historical_route_landslide_density,rain_1h,rain_6h,rain_24h,rain_72h,rain_change_3h,soil_moisture_surface,soil_moisture_rootzone,soil_moisture_delta_24h,active_incident_count_1km,active_incident_severity_score,synthetic_disruption_probability,disruption_next_6h
R_B,Guwahati-Shillong-B,5,R_B_S05,1.935757943461363,31.749082250671982,hill,2025-04-19 03:00:00,4,18.066038862800266,25.318840594736837,388.54898844876004,2,3,471,0.444678043892665,26.65420791152749,86.87624465140016,173.77511949843262,393.7452474246011,-4.180852113645779,0.27294278393607485,0.25980499375318966,0.14546730250752293,1,0.75,0.9762216511526326,1
R_B,Guwahati-Shillong-B,5,R_B_S05,1.935757943461363,31.749082250671982,hill,2025-07-03 06:00:00,7,9.206015583111153,12.390779287826462,204.38568112169492,1,3,1224,0.3928268875244189,10.85685579170418,49.16464056222672,183.8134314680466,444.9124417730656,0.2568655483659563,0.3293496125516199,0.31761234958911005,0.13882996503909575,0,0.0,0.4822711275786131,1
R_A,Guwahati-Shillong-A,6,R_A_S06,4.29104645308332,43.30242596481993,secondary,2025-12-04 00:00:00,12,6.7872809651608685,14.634098506776862,354.5720527608389,0,2,379,0.2867923792207028,6.641242529087538,20.204251304227387,107.52627695044606,288.09390886333057,-4.617908912019736,0.2854195403962161,0.23850494900760272,0.09698239984682656,0,0.0,0.20833829419235145,0
R_C,Guwahati-Shillong-C,17,R_C_S17,2.483689135449755,54.89369229397239,secondary,2024-03-27 21:00:00,3,24.725542871952918,28.662154926535614,746.4874571929862,1,3,2444,0.5505543339601378,0.9064199352403814,17.628393091970924,48.424187295360355,100.45214298740714,-3.8237194750932932,0.23067451614473833,0.23883437076110098,0.020490294452876815,0,0.0,0.11860050379358242,0
R_A,Guwahati-Shillong-A,7,R_A_S07,1.9089548871391075,46.63754361047505,hill,2025-07-09 06:00:00,7,32.64836846276803,40.57181220778688,767.929878374532,3,6,1422,0.9750673208669753,9.641296537016686,24.577014501975917,104.99573324227843,259.93646774360093,-1.9382171393459853,0.27028422087587767,0.2382914379392147,0.07252750958935411,0,0.0,0.5849807510233492,1
R_C,Guwahati-Shillong-C,2,R_C_S02,1.4136118708902066,47.629337165331364,primary,2024-03-03 18:00:00,3,5.801556303677735,7.778567529222917,117.29797747921344,0,2,264,0.23303040012384107,0.0,2.8987274336957576,15.259047227405794,98.75930088456033,1.5430915704361223,0.13105061270103946,0.1612666062089881,0.0057922704540719246,0,0.0,0.016374538679821797,0
R_A,Guwahati-Shillong-A,14,R_A_S14,2.4818388241394755,44.086674338274236,primary,2024-09-03 12:00:00,9,25.14144953749687,30.582366634298804,726.1909718224694,3,5,2139,0.7522065459283184,1.4779853942265797,37.2347543557307,90.6786439187854,156.49694399826603,-3.103084759271101,0.20832789299028248,0.2187944365362633,0.07028794093550304,0,0.0,0.2218095810595042,0
R_C,Guwahati-Shillong-C,23,R_C_S23,4.563169963514099,56.80339919093589,primary,2024-05-08 18:00:00,5,20.196196563699722,26.608603432725236,900.0,2,3,692,0.5011979659413528,11.460827293468238,27.49661646231671,103.39457451795698,267.34579662081,7.3878366688885135,0.2617843259954017,0.23038268834038428,0.07974445058536674,0,0.0,0.09704352419976581,0
R_A,Guwahati-Shillong-A,15,R_A_S15,1.7578854363371428,33.89764516006415,hill,2024-04-28 15:00:00,4,10.433706717074111,11.469573895514342,223.95133846654386,1,5,1610,0.655341978556148,6.13352634823903,25.833733975468334,84.30709468562037,207.36725002214047,-1.5539603878971162,0.28585334124391815,0.2759380408077117,0.04488975284683659,0,0.0,0.0653291687830082,0
R_A,Guwahati-Shillong-A,21,R_A_S21,1.7996328099004333,30.220868092530164,hill,2024-05-08 03:00:00,5,18.18942933967298,22.297521769245197,396.9819692265903,1,3,689,0.49524546714932605,7.2096945477673815,17.656109708336267,50.2935250691448,187.57138127068433,-3.7165530070674153,0.20401307007294572,0.16068012879751464,0.05696705836042111,0,0.0,0.036219215644886234,0
R_B,Guwahati-Shillong-B,10,R_B_S10,1.360191443102567,51.670780517893505,hill,2024-02-02 00:00:00,2,8.354352080420897,9.901840704019577,163.96404522342672,0,3,201,0.3843831655148187,7.671842620703104,16.304566606029276,41.7513006713022,134.77618553712028,2.2408045866671245,0.1970462860440405,0.1459614794009931,0.01323727955512959,0,0.0,0.028557545904752766,0
R_C,Guwahati-Shillong-C,16,R_C_S16,1.1496502247047191,46.6455740817445,primary,2025-08-24 15:00:00,8,14.483660274832282,15.624858206095759,194.05491714271872,2,5,2247,0.7093327431266048,18.20444428147578,39.08891707899849,154.92722848733297,416.89409503580407,1.5344797745154026,0.30125352994487203,0.26904912387136243,0.08532525640940573,0,0.0,0.8405372877035053,0
R_A,Guwahati-Shillong-A,2,R_A_S02,3.7894721162374556,32.82532043662948,hill,2024-02-14 15:00:00,2,16.42516093802032,19.796420065326387,762.2647772114542,0,4,837,0.5899480191469192,1.8298052611989206,16.921249227009948,67.64555462673374,197.08501497587125,12.903254645958688,0.2554213237050487,0.21389199024772848,0.011405922036284506,1,0.5,0.4636465227667639,0
R_B,Guwahati-Shillong-B,10,R_B_S10,1.360191443102567,51.670780517893505,hill,2024-10-18 06:00:00,10,29.76648451060109,35.37250957876879,483.0000524461802,1,2,1408,0.48184742832820915,3.6681595104680507,26.42021094398051,107.68802555300888,374.51332892215436,-4.123978613696096,0.28142569300381864,0.2801379949951375,0.036703025617644075,0,0.0,0.542493218180425,1
R_A,Guwahati-Shillong-A,20,R_A_S20,3.729982015899902,34.19257450827929,primary,2025-05-26 00:00:00,5,14.108862484153397,16.37520634336362,638.6645001735354,2,3,2202,0.4388851815377437,7.581193535241512,36.639814545791126,99.2969455942841,171.1709251735736,6.898322811838143,0.2367324963325993,0.21375518391158027,0.04530246207886922,0,0.0,0.02395456657892662,0
R_A,Guwahati-Shillong-A,10,R_A_S10,4.572484485288791,53.35150491221286,hill,2025-12-24 21:00:00,12,11.083058139205065,14.581054624068324,615.8920829420297,0,1,728,0.23698001624512116,4.775556629120176,23.469746154121545,70.26662588804938,142.96674088447992,1.459917370224984,0.3280283126586512,0.31264508137264596,0.060690695519689794,0,0.0,0.007907508938647551,0
R_A,Guwahati-Shillong-A,25,R_A_S25,3.6736118471618866,44.13288618429398,hill,2025-09-16 00:00:00,9,19.419623669870248,21.968060643890084,855.6356656018646,3,5,1578,0.6699994844816313,22.802863508604343,53.483771817749776,165.7729353302152,502.22019117320133,4.297067841235876,0.3356398945615356,0.3161569255448648,0.15514037932008187,0,0.0,0.668194390870697,0
R_C,Guwahati-Shillong-C,16,R_C_S16,1.1496502247047191,46.6455740817445,primary,2024-04-10 06:00:00,4,21.717659419462123,29.195578757046484,280.09240648161216,1,2,2457,0.44352833968188554,4.089430211025943,16.987824430475627,73.62187174633186,198.78452005350772,0.1452276990095825,0.21162459773471404,0.21055099678238015,0.031045277091760057,0,0.0,0.16178029061827817,0
R_A,Guwahati-Shillong-A,25,R_A_S25,3.6736118471618866,44.13288618429398,hill,2025-12-23 00:00:00,12,10.858350499783727,20.231139253231024,484.20584761076424,0,2,1967,0.34713956929732803,9.646837723723646,29.587474723494886,108.48348069790143,305.8650525545841,7.109937706916293,0.2587048086528799,0.26110719769206436,0.056145891302800316,0,0.0,0.02203160884839713,0
R_C,Guwahati-Shillong-C,4,R_C_S04,2.3874792181393483,47.7274647444425,secondary,2025-04-22 15:00:00,4,9.002123543055122,26.203147721961855,270.77259036361414,0,3,506,0.4083141891584573,4.419282900769321,16.85085688534577,101.48568141717419,275.26664482997626,3.0629162808537758,0.29153268985212005,0.23356962624148658,0.06438653138805521,0,0.0,0.18046142672521492,0
R_B,Guwahati-Shillong-B,8,R_B_S08,3.65725416130955,42.19160584320211,secondary,2024-05-11 06:00:00,5,9.44784048210125,17.985874455774216,416.7778815810622,0,1,24,0.1780331840952844,3.4364731564899262,52.488183002690064,203.57880346462028,410.072323407251,4.584023758766358,0.25150914058502527,0.24927312902233512,0.1395585183981676,0,0.0,0.19597086479796313,0
R_B,Guwahati-Shillong-B,11,R_B_S11,1.6450871161344072,45.03134325310091,secondary,2024-11-24 00:00:00,11,29.818731537834047,35.782667033737994,533.3960152360232,2,4,1866,0.6890932049320918,13.995044313080987,50.73934734300876,203.1829635382107,437.48923841431485,-1.099631026272701,0.25269523538775385,0.23395232631011165,0.14448714133496224,0,0.0,0.8882362860076739,1
R_A,Guwahati-Shillong-A,14,R_A_S14,2.4818388241394755,44.086674338274236,primary,2025-11-01 21:00:00,11,21.238201809860556,28.71097803269976,628.9855024499961,3,7,2485,0.9328425900323775,2.324415671691724,7.3794218589058005,89.7444878954205,196.08663295779778,3.936415125215808,0.23669649047488137,0.18075443647555023,0.04522593655054896,1,0.75,0.5033850132718688,0
R_C,Guwahati-Shillong-C,15,R_C_S15,1.4309637838235862,57.480355354128235,hill,2024-10-14 03:00:00,10,13.615752232010593,16.188248303224817,247.37438309630954,1,3,1355,0.4493571539176305,0.0,11.535530919565165,43.42825942710044,111.56623609344352,-3.7966677991998097,0.18276850163429043,0.1465636638317246,0.016203543729670315,0,0.0,0.009035661320297352,0
R_C,Guwahati-Shillong-C,4,R_C_S04,2.3874792181393483,47.7274647444425,secondary,2024-05-14 03:00:00,5,27.340523147758585,30.65779028769873,763.7031400915215,6,12,2413,1.547011408932784,26.396018512931956,81.75289175725379,298.0678492263903,698.2514375474591,7.560540289420011,0.2739076383221396,0.25441788347937905,0.21873559781845753,1,0.25,0.9983413253401462,1
R_C,Guwahati-Shillong-C,2,R_C_S02,1.4136118708902066,47.629337165331364,primary,2025-10-01 15:00:00,10,10.81184185070444,15.667124991547334,204.72550084781,3,3,162,0.38534382828595204,5.876376393631028,19.50297882189801,83.87864132678853,215.77700259556306,-0.7295481349261607,0.2700731135113305,0.22089424782122022,0.04672956298919381,1,0.5,0.33168450485920203,1
R_A,Guwahati-Shillong-A,3,R_A_S03,4.902489406547024,52.83419105971059,hill,2025-11-27 15:00:00,11,15.633424305675844,16.630767524011304,900.0,3,4,2343,0.5763604565211115,1.3796242023750152,8.550849855217745,60.54053813712797,123.06024952479956,-3.034884153157829,0.2428957862005779,0.21027871391654393,-0.0018267181073073173,0,0.0,0.0705329398253434,0
R_B,Guwahati-Shillong-B,16,R_B_S16,4.634322762830428,50.99121401432249,secondary,2025-12-14 03:00:00,12,8.273419167511664,10.680605984092786,453.7054208232404,0,1,871,0.1759020101298328,2.9858403518369077,61.97069157319666,177.7734444724907,480.7471092682385,3.0804475278588423,0.24042078541590856,0.20736074099061932,0.1366920157714519,0,0.0,0.21096023519614945,0
R_A,Guwahati-Shillong-A,6,R_A_S06,4.29104645308332,43.30242596481993,secondary,2025-11-29 12:00:00,11,26.747409321756827,42.33133116481844,900.0,0,4,1704,0.5976725135324078,7.548717109829765,20.039411912764038,36.60752318533223,91.2252689056358,-2.5702452706329106,0.28979857000736253,0.2695192381214566,-0.02438849485953108,0,0.0,0.0514588746164671,0
R_A,Guwahati-Shillong-A,25,R_A_S25,3.6736118471618866,44.13288618429398,hill,2025-09-30 00:00:00,9,10.330177338943717,13.668922983357099,436.9628433118603,0,4,1232,0.5427607532971187,33.53703909915517,105.77544141208843,194.3775770041711,306.2218764087476,5.540510371443847,0.33600805451451243,0.2974294953600787,0.08339162030407325,0,0.0,0.3766985333051722,0
R_A,Guwahati-Shillong-A,13,R_A_S13,3.9790486236312685,59.0252919730263,secondary,2024-11-28 03:00:00,11,10.460828301910343,11.296484435311411,517.7271140690098,1,6,722,0.698348007735614,2.1501767508261973,5.750708985661149,21.491954508567368,52.41289006580374,-1.1775979255623583,0.23688731206407274,0.23471448340579043,0.02151857455899542,0,0.0,0.08158665444180513,0
R_A,Guwahati-Shillong-A,8,R_A_S08,4.310524687970329,48.94993197366195,primary,2024-05-20 12:00:00,5,19.64139171919346,22.438939078598658,900.0,0,4,81,0.6369369785117585,14.60958719982719,24.053681185410976,74.94504807856426,239.446295425272,4.198434388673111,0.26407845604971786,0.2554746360874768,0.022814030417224202,0,0.0,0.19974986464496217,0
R_A,Guwahati-Shillong-A,21,R_A_S21,1.7996328099004333,30.220868092530164,hill,2025-03-27 03:00:00,3,3.8409629898848916,8.456030246886346,60.945871210058286,0,1,132,0.164459394317087,2.670500525144311,9.330074741032666,31.950726069601814,107.57962585293885,6.942561866222464,0.24580449043543595,0.22714682753560336,0.03789828264065666,0,0.0,0.014241465611724975,0
R_C,Guwahati-Shillong-C,18,R_C_S18,2.2685555712908614,58.58698185209235,hill,2024-06-10 09:00:00,6,7.229350307439222,12.959494199435882,193.09189020979852,2,3,1488,0.39783437396741705,10.992563968110787,22.080195774546628,52.488618728132536,161.78910880994886,2.704640075255317,0.22645442687243852,0.22605222817826653,0.0462474583801363,1,0.25,0.2811972953409198,0
R_A,Guwahati-Shillong-A,25,R_A_S25,3.6736118471618866,44.13288618429398,hill,2024-12-11 21:00:00,12,23.178231163412185,27.122125803769432,900.0,2,3,1512,0.5223370995928787,3.5803447230786967,20.382806305387696,85.4782964841476,259.2842204217237,2.822478718463242,0.2334091048387237,0.16800732343259306,0.06762149558618169,0,0.0,0.1868727543183392,0
R_C,Guwahati-Shillong-C,18,R_C_S18,2.2685555712908614,58.58698185209235,hill,2025-04-24 12:00:00,4,9.3674193825638,14.686572814740305,276.99433998514394,0,3,1845,0.37852672123256254,12.920258432207078,30.950163481090772,114.18763680793671,279.31632304895976,3.835523255754955,0.34303091914654255,0.32347965320757627,0.10377508395410227,0,0.0,0.05604438007881056,0
R_B,Guwahati-Shillong-B,20,R_B_S20,2.8231051593344443,36.07090094385691,hill,2025-11-22 21:00:00,11,45.0,47.37815405952408,900.0,2,6,2448,1.115288392010716,2.2130449612478316,12.724896270269618,47.52169707182048,139.74811545260704,-1.3415729700735315,0.23754987397852279,0.2516973004395023,0.021520345189670467,0,0.0,0.6846960634738636,1
R_C,Guwahati-Shillong-C,10,R_C_S10,2.7556458412201867,30.64836239640991,secondary,2024-07-30 06:00:00,7,17.701833996328055,27.25472440682398,608.7004658073229,0,3,1415,0.4898491351252063,25.025835944527145,37.605814058673765,112.86467699244122,312.0919738246065,5.898670644357878,0.30329490392553476,0.3216957142064331,0.08073480751327992,0,0.0,0.41771480412080386,0
R_A,Guwahati-Shillong-A,12,R_A_S12,1.6171579682701913,50.49146859727364,primary,2024-07-03 03:00:00,7,5.543151381157414,13.731021828652075,39.14937707216953,1,2,871,0.31967038657687236,3.223420000830976,12.808473673904308,70.22029761775289,262.9070034910576,4.131578593630178,0.2477431499144428,0.210819040588491,0.04489708706454963,0,0.0,0.02456208375354423,0
R_B,Guwahati-Shillong-B,7,R_B_S07,3.2281286093651134,53.5169462731924,secondary,2025-06-21 00:00:00,6,3.0,3.700037383301831,128.5053028576936,0,2,1150,0.23250174891497308,67.91279976441304,94.66397200133906,169.7062268675138,288.16643346476656,10.280510755837799,0.3148694322095062,0.2820835912358354,0.12898244995166716,0,0.0,0.1168252079739377,0
R_A,Guwahati-Shillong-A,13,R_A_S13,3.9790486236312685,59.0252919730263,secondary,2024-01-05 15:00:00,1,33.47075042725796,35.2113798119312,900.0,1,5,677,0.8501823621026027,0.0,0.8379395484481627,77.33971172281188,235.0114940598061,-6.722830953672607,0.2513980306343196,0.26243044545781646,0.04868310342908469,0,0.0,0.16633014021215112,1
R_B,Guwahati-Shillong-B,6,R_B_S06,2.125535568087986,38.80781273300051,secondary,2025-02-18 00:00:00,2,17.691864594244787,24.973195618830328,460.45508231392756,1,2,2340,0.3975631621146911,5.846000732823102,40.279914240018925,122.60366836743532,256.4846439356518,2.4352446721394303,0.1958035475397787,0.15617265973605127,0.12095655235338622,0,0.0,0.19844415243255628,0
R_A,Guwahati-Shillong-A,20,R_A_S20,3.729982015899902,34.19257450827929,primary,2025-06-29 06:00:00,6,14.681547198350666,19.757679400075588,662.0801517812824,0,2,1124,0.3837138040704194,15.368317525337382,68.31687986912391,265.6992602144181,789.7566708190654,4.618900736561079,0.2949252123389878,0.2892883860450372,0.17357506458811556,0,0.0,0.46422087452443317,0
R_A,Guwahati-Shillong-A,18,R_A_S18,2.2494665655281643,54.96779404185603,hill,2025-02-06 15:00:00,2,17.658493939689443,22.542012397599038,479.3433790210138,3,3,1661,0.4108520521642267,3.382452070085594,13.048882797852343,51.36066333003953,130.62820289405116,2.721879334770666,0.2845274007499987,0.23457511651123666,0.01882992939596816,1,0.5,0.4488034468114694,0
R_C,Guwahati-Shillong-C,10,R_C_S10,2.7556458412201867,30.64836239640991,secondary,2024-10-07 15:00:00,10,5.5142407163238705,9.935276814248375,194.05716340721958,0,2,1841,0.2449185740444127,8.470835746044935,26.886851270353777,94.38031605125957,199.8479360598661,4.993702298413486,0.3017059508813162,0.29511183113888706,0.08190906223675566,0,0.0,0.0984365276051625,1
R_C,Guwahati-Shillong-C,13,R_C_S13,3.6889603721592468,38.43701351517025,primary,2025-08-28 15:00:00,8,15.903436468816034,24.46486519437641,694.0862648073414,0,0,2094,0.1786568110480748,15.77195927025783,46.24230846970045,96.68632008357847,248.01663457647555,0.08774309324848861,0.2533218870293392,0.25679407254455333,0.07239567340179709,0,0.0,0.17611481312068059,1
R_A,Guwahati-Shillong-A,6,R_A_S06,4.29104645308332,43.30242596481993,secondary,2024-09-28 03:00:00,9,9.74842418460997,14.706869351043887,489.99347431198174,0,2,1438,0.3459726151281284,12.053801329107792,32.95844135574611,122.23300262086656,226.64970403742134,0.5392922711378334,0.23632719773840488,0.22642309144440148,0.08939297048390744,0,0.0,0.3932310055807886,1
R_B,Guwahati-Shillong-B,7,R_B_S07,3.2281286093651134,53.5169462731924,secondary,2025-06-03 09:00:00,6,15.390622107852767,21.17195727059279,614.8059652108826,0,2,2048,0.38397222245518214,8.049699085265857,31.06608477176633,83.5663586799935,255.9182200964892,5.382219053783096,0.3218616916778443,0.3002122997422906,0.013138657844864541,0,0.0,0.16485126357038066,0
R_B,Guwahati-Shillong-B,18,R_B_S18,3.8675607566359824,43.48084506431366,hill,2024-12-05 06:00:00,12,12.532606980102935,17.048561029341457,581.7615924917214,0,2,2438,0.3157418319423825,5.224603388885967,28.780720541878562,100.13724968933612,263.9407477169263,-3.647872566650692,0.1965871417874453,0.1570082469604588,0.06054673407316856,0,0.0,0.1263591559021439,0
R_A,Guwahati-Shillong-A,2,R_A_S02,3.7894721162374556,32.82532043662948,hill,2024-01-20 09:00:00,1,17.18838389234578,19.079893826698573,770.2272796900093,4,7,2400,0.887991820261876,2.273211077721436,12.794612899536741,44.34875807184004,210.24118789656322,-2.8592352187906167,0.26151419519215635,0.2117984083635545,-0.027056825149620243,0,0.0,0.1666382501322037,0
R_C,Guwahati-Shillong-C,10,R_C_S10,2.7556458412201867,30.64836239640991,secondary,2025-01-22 18:00:00,1,13.6095291089837,21.232426634155228,446.4749646896758,1,1,1180,0.3201457080174013,0.0,22.683498230665666,86.06976670089155,204.16314722483838,6.556022183145673,0.22028108481681938,0.18886510730607053,0.0681816493723204,0,0.0,0.022348456964256625,0
R_A,Guwahati-Shillong-A,23,R_A_S23,4.122916124087872,43.7674732661502,secondary,2024-02-06 03:00:00,2,12.09820409638678,15.223126935809756,593.263489443044,3,8,1336,0.9310161550388696,7.013228913802989,25.370053537995474,112.43624790488548,229.75889298741953,-3.7660963277643633,0.30836865023484233,0.22502577888534916,0.0847932462983496,1,0.75,0.765293390605801,0
R_B,Guwahati-Shillong-B,6,R_B_S06,2.125535568087986,38.80781273300051,secondary,2025-11-11 12:00:00,11,9.142378984565783,12.241827768712373,226.27233360843056,2,5,1586,0.587773718065577,2.3661110642704064,12.226496044721207,53.764899138006356,111.06786388989606,-0.3784027508697011,0.2784883564729888,0.20953644251329043,0.013571667884118312,0,0.0,0.11659721889935859,0
R_A,Guwahati-Shillong-A,5,R_A_S05,2.483192096930325,57.80294966545806,hill,2025-03-15 15:00:00,3,5.675698073227257,9.286268504544097,177.9885246838476,0,1,349,0.183149187940432,2.835781464322544,6.886385512850045,28.99641758935075,122.8718793409926,-6.005112549422356,0.21740878666909538,0.17635441813395863,0.014337332033316465,0,0.0,0.020005863897198866,0
R_B,Guwahati-Shillong-B,9,R_B_S09,1.6678916796308156,30.681362194015815,hill,2024-09-28 21:00:00,9,4.925555599093334,6.314319356256471,81.17832793183774,0,3,1788,0.34723090981159793,10.316348317467007,22.102754241422595,95.08366602369772,154.97890464161387,5.173071018941542,0.20083233062458278,0.17271261054815723,0.03175456921724694,0,0.0,0.011038658267275538,0
R_A,Guwahati-Shillong-A,10,R_A_S10,4.572484485288791,53.35150491221286,hill,2024-12-21 09:00:00,12,7.380552076210968,21.435761461597885,435.38456529905886,1,4,2337,0.4852966939523129,2.3258319407848274,10.972482447824774,51.777244827174485,164.38931003454206,-1.3821298215653504,0.25393215504739775,0.22406472473016997,0.01844564642651424,0,0.0,0.029598243356391996,0
R_A,Guwahati-Shillong-A,2,R_A_S02,3.7894721162374556,32.82532043662948,hill,2025-03-28 12:00:00,3,22.276664365118727,29.53059079248952,900.0,2,8,366,1.0413519609709594,1.943220172004703,9.427303025605156,55.33434658893235,133.32772365178357,-1.7289225420328664,0.30566991300711305,0.27237278336045617,0.046629013328055524,0,0.0,0.020538243444566534,0
R_A,Guwahati-Shillong-A,11,R_A_S11,1.7785548314078703,44.001630111811025,secondary,2024-07-09 03:00:00,7,8.84512938837635,10.622290405765055,152.05556945139512,0,2,1483,0.274510264904241,11.67240444043873,33.50441460961204,86.62240504923777,177.17719554808212,-1.0079934200035428,0.3101450602914582,0.282695650793295,0.048907637597976686,0,0.0,0.23950532648101927,0
R_B,Guwahati-Shillong-B,25,R_B_S25,2.6632296086824385,31.248425215856773,primary,2024-07-29 18:00:00,7,11.016225842810387,22.24586066580569,357.5660545475562,1,4,1013,0.496569873536576,20.80145939888515,45.32186101448314,71.347966039768,265.48458697245707,10.17810233790458,0.3204394240677223,0.306521663799753,0.06205498693432021,1,0.5,0.9438392033450205,0
R_B,Guwahati-Shillong-B,6,R_B_S06,2.125535568087986,38.80781273300051,secondary,2024-11-02 00:00:00,11,11.074155283205322,13.77901002756908,263.85554939044766,1,7,1076,0.871405106046422,0.0,14.50231888779862,87.48262024945805,252.54981430575242,6.25251512347402,0.25517908072129464,0.19625828049089555,0.053776778678132825,0,0.0,0.4845310364284054,1
R_C,Guwahati-Shillong-C,6,R_C_S06,4.130940909001145,32.48189999767315,secondary,2024-07-08 00:00:00,7,12.641677931041585,15.72705700808186,626.1139252857491,0,1,694,0.19686464243430138,43.83030755379984,106.54301277958231,242.60571114558127,612.5047356178112,9.431111128815012,0.33073734251244363,0.26032286835408436,0.1566383953023691,0,0.0,0.9179810851225026,1
R_C,Guwahati-Shillong-C,23,R_C_S23,4.563169963514099,56.80339919093589,primary,2025-07-08 00:00:00,7,20.3502515554187,23.02805520071918,900.0,0,1,1087,0.27666607262797166,20.634222437345294,73.04398644525648,299.2588769283244,811.6406236581748,1.6324472221381674,0.4275264156435187,0.4296279383841027,0.19409956296483902,0,0.0,0.933964812430662,1
R_A,Guwahati-Shillong-A,9,R_A_S09,4.032350960341495,40.63577904389605,primary,2024-03-16 21:00:00,3,13.537575654347652,23.42130102618662,668.614700319506,2,3,1399,0.4420647721801334,11.949768609593681,35.327044089078704,106.66718260435945,210.58496750377503,3.5078861585076444,0.2659300471260454,0.27722445241622895,0.08279019131993606,0,0.0,0.2258458908026853,0
R_A,Guwahati-Shillong-A,21,R_A_S21,1.7996328099004333,30.220868092530164,hill,2025-08-27 06:00:00,8,24.39880687553301,33.19817135862583,540.2344152786161,1,4,1877,0.6195872788732979,7.690602295542857,29.239264065030326,145.87944835326164,382.98792719047,-0.8606425215371458,0.28066241835228894,0.2542196378522669,0.06708793091062654,0,0.0,0.7479258495646419,1
R_C,Guwahati-Shillong-C,23,R_C_S23,4.563169963514099,56.80339919093589,primary,2024-09-11 18:00:00,9,7.432586236846143,11.127382612474262,411.42122998122494,1,2,713,0.29521376890416273,3.9107464913034633,12.044657870868761,30.37409603685441,84.22017862353216,-1.4343997012195606,0.30506455230112794,0.2504652189763181,-0.0076865174148334665,0,0.0,0.045931300408387964,0
R_B,Guwahati-Shillong-B,3,R_B_S03,1.1232713382717576,43.10152167697087,primary,2025-02-14 06:00:00,2,23.112195572953297,27.0430242431933,349.72719181700825,0,1,89,0.3426262015617221,0.0,5.30107454275767,16.069701354508403,50.33083488313185,1.1436526878001705,0.19826984750177293,0.16599377095327086,0.022702284703868012,0,0.0,0.06702604806494566,0
R_C,Guwahati-Shillong-C,12,R_C_S12,3.2161445741561976,33.25727223406331,primary,2024-04-25 06:00:00,4,31.483775790377347,38.532071845288826,900.0,2,4,2246,0.740444391383007,12.050982402119166,38.41603893056106,141.9073309603513,244.59334249307392,0.4267412285195573,0.2182356418554067,0.2269523461425467,0.1295125597044151,0,0.0,0.9295109158409954,1
R_A,Guwahati-Shillong-A,7,R_A_S07,1.9089548871391075,46.63754361047505,hill,2024-10-08 15:00:00,10,15.796010242100568,22.705865795828146,389.15972528826734,2,2,1149,0.39596273856485226,29.462641670976485,100.82633518886162,298.20687555944255,618.1067426645991,9.161684975359115,0.30313256166878433,0.2810548153583443,0.24137298731719295,1,0.75,0.987049899968105,1
R_A,Guwahati-Shillong-A,16,R_A_S16,1.9076373962035365,50.09441984047531,secondary,2025-07-05 12:00:00,7,8.472354089429977,12.582903192861774,221.81416445097375,0,0,290,0.10026047896822009,29.64327954258838,78.7182632008821,212.98438298830658,508.73605983455354,13.587462856083022,0.3201778633253281,0.2561671472345811,0.11654668918452944,0,0.0,0.5694410037372281,0
R_A,Guwahati-Shillong-A,4,R_A_S04,1.5124545307021835,43.511578136867016,hill,2024-07-16 21:00:00,7,20.5556620731302,24.758361549445997,379.82081544764105,1,5,1204,0.7436841116953048,12.302077766978863,36.8869419315933,144.26980171809862,427.8041760888922,-6.048067053645779,0.3112437399698632,0.28834963600727914,0.10060321569826457,0,0.0,0.3569041125789225,0
R_A,Guwahati-Shillong-A,4,R_A_S04,1.5124545307021835,43.511578136867016,hill,2024-04-06 15:00:00,4,15.943635289621586,23.283507701650663,298.543676243563,1,2,723,0.3083764814674682,13.935265767552451,51.32668678249756,163.32977998832834,489.3051268646094,4.154719501188611,0.24921228070391893,0.2509586488434936,0.1281261308273423,0,0.0,0.15078692672786864,1
R_B,Guwahati-Shillong-B,15,R_B_S15,1.4720236084820613,58.856929936485436,primary,2025-01-16 12:00:00,1,18.7316820243251,19.641552539360273,349.8961339796834,0,2,765,0.3894487163133869,5.53987469382738,23.388343943754293,143.69050972119982,397.51281542756533,-4.082917018113658,0.2794980471283882,0.280556205352787,0.14364614765171552,0,0.0,0.270820539028569,1
R_A,Guwahati-Shillong-A,17,R_A_S17,2.748607675489323,54.98034588173512,secondary,2024-04-28 18:00:00,4,24.758527642935736,30.26865516104379,810.3020013569906,1,1,158,0.296111138108486,10.902808767619513,32.71097724990763,136.5250107584777,352.21101516533935,2.394936202218652,0.2370977964698651,0.2352997434443929,0.09879341007444661,1,0.5,0.4750711969802825,1
R_C,Guwahati-Shillong-C,2,R_C_S02,1.4136118708902066,47.629337165331364,primary,2024-08-18 00:00:00,8,12.976772898565057,18.23952403884215,210.00678130935174,2,3,2353,0.4425724498278933,47.77431537928702,81.85916753192424,181.77381760922705,536.8586964318713,5.853461613503439,0.2264028118407318,0.2253443366188734,0.11581520233482041,1,0.25,0.8209732829653519,1
